date,time,depth (m),sea_water_speed (cm s-1),direction_of_sea_water_velocity (degrees_true),upward_sea_water_velocity (cm s-1),eastward_sea_water_velocity (cm s-1),northward_sea_water_velocity (cm s-1),mass_concentration_of_chlorophyll_in_sea_water (ug L-1),mole_concentration_of_dissolved_molecular_oxygen_in_sea_water (ug L-1),sea_surface_height_above_sea_level (m),sea_water_practical_salinity (PSU),sea_water_temperature (Celsius),sea_water_turbidity (NTU) 
2015-11-01,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.223,-999.0,-999.0,-999.0 
2015-11-01,00:00:00,2.223,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.22,23.56,-999.0 
2015-11-01,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.229,-999.0,-999.0,-999.0 
2015-11-01,01:00:00,2.229,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.69,23.59,-999.0 
2015-11-01,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.329,-999.0,-999.0,-999.0 
2015-11-01,02:00:00,2.329,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.16,23.61,-999.0 
2015-11-01,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.513,-999.0,-999.0,-999.0 
2015-11-01,03:00:00,2.513,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.58,23.6,-999.0 
2015-11-01,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.542,-999.0,-999.0,-999.0 
2015-11-01,04:00:00,2.542,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.83,23.58,-999.0 
2015-11-01,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.402,-999.0,-999.0,-999.0 
2015-11-01,05:00:00,2.402,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.77,23.53,-999.0 
2015-11-01,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.345,-999.0,-999.0,-999.0 
2015-11-01,05:30:00,2.345,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.88,23.6,-999.0 
2015-11-01,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.455,-999.0,-999.0,-999.0 
2015-11-01,07:00:00,2.455,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.0,23.68,-999.0 
2015-11-01,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.493,-999.0,-999.0,-999.0 
2015-11-01,08:00:00,2.493,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.07,23.55,-999.0 
2015-11-01,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.454,-999.0,-999.0,-999.0 
2015-11-01,09:00:00,2.454,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.32,23.7,-999.0 
2015-11-01,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.364,-999.0,-999.0,-999.0 
2015-11-01,10:00:00,2.364,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.71,23.76,-999.0 
2015-11-01,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.326,-999.0,-999.0,-999.0 
2015-11-01,11:00:00,2.326,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.77,23.75,-999.0 
2015-11-01,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.268,-999.0,-999.0,-999.0 
2015-11-01,12:00:00,2.268,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.41,23.61,-999.0 
2015-11-01,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.185,-999.0,-999.0,-999.0 
2015-11-01,13:00:00,2.185,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.28,23.69,-999.0 
2015-11-01,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.111,-999.0,-999.0,-999.0 
2015-11-01,14:00:00,2.111,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.3,23.66,-999.0 
2015-11-01,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.047,-999.0,-999.0,-999.0 
2015-11-01,15:00:00,2.047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.19,23.51,-999.0 
2015-11-01,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.967,-999.0,-999.0,-999.0 
2015-11-01,16:00:00,1.967,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.53,23.55,-999.0 
2015-11-01,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.915,-999.0,-999.0,-999.0 
2015-11-01,17:00:00,1.915,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.21,23.51,-999.0 
2015-11-01,18:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.965,-999.0,-999.0,-999.0 
2015-11-01,18:00:00,1.965,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.57,23.49,-999.0 
2015-11-01,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.99,-999.0,-999.0,-999.0 
2015-11-01,19:00:00,1.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.26,23.44,-999.0 
2015-11-01,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.89,-999.0,-999.0,-999.0 
2015-11-01,20:00:00,1.89,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.11,23.37,-999.0 
2015-11-01,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.846,-999.0,-999.0,-999.0 
2015-11-01,21:00:00,1.846,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.09,23.3,-999.0 
2015-11-01,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.934,-999.0,-999.0,-999.0 
2015-11-01,22:00:00,1.934,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.48,23.24,-999.0 
2015-11-01,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.916,-999.0,-999.0,-999.0 
2015-11-01,23:00:00,1.916,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.68,23.17,-999.0 
2015-11-02,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.97,-999.0,-999.0,-999.0 
2015-11-02,00:00:00,1.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.22,23.13,-999.0 
2015-11-02,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.088,-999.0,-999.0,-999.0 
2015-11-02,01:00:00,2.088,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.54,23.1,-999.0 
2015-11-02,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.19,-999.0,-999.0,-999.0 
2015-11-02,02:00:00,2.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.72,23.04,-999.0 
2015-11-02,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.259,-999.0,-999.0,-999.0 
2015-11-02,03:00:00,2.259,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.08,23.0,-999.0 
2015-11-02,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.325,-999.0,-999.0,-999.0 
2015-11-02,04:00:00,2.325,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.2,22.97,-999.0 
2015-11-02,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.392,-999.0,-999.0,-999.0 
2015-11-02,05:00:00,2.392,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.2,22.95,-999.0 
2015-11-02,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.477,-999.0,-999.0,-999.0 
2015-11-02,06:00:00,2.477,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.18,22.92,-999.0 
2015-11-02,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.505,-999.0,-999.0,-999.0 
2015-11-02,07:00:00,2.505,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.95,22.91,-999.0 
2015-11-02,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.51,-999.0,-999.0,-999.0 
2015-11-02,08:00:00,2.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.79,22.91,-999.0 
2015-11-02,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.49,-999.0,-999.0,-999.0 
2015-11-02,09:00:00,2.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.14,22.92,-999.0 
2015-11-02,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.474,-999.0,-999.0,-999.0 
2015-11-02,10:00:00,2.474,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.18,22.94,-999.0 
2015-11-02,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.42,-999.0,-999.0,-999.0 
2015-11-02,11:00:00,2.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.18,22.95,-999.0 
2015-11-02,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.34,-999.0,-999.0,-999.0 
2015-11-02,12:00:00,2.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.18,22.96,-999.0 
2015-11-02,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.246,-999.0,-999.0,-999.0 
2015-11-02,13:00:00,2.246,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.04,22.96,-999.0 
2015-11-02,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.206,-999.0,-999.0,-999.0 
2015-11-02,14:00:00,2.206,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.13,22.96,-999.0 
2015-11-02,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.151,-999.0,-999.0,-999.0 
2015-11-02,15:00:00,2.151,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.84,22.97,-999.0 
2015-11-02,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.104,-999.0,-999.0,-999.0 
2015-11-02,16:00:00,2.104,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.96,23.01,-999.0 
2015-11-02,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.077,-999.0,-999.0,-999.0 
2015-11-02,17:00:00,2.077,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.95,23.04,-999.0 
2015-11-02,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.052,-999.0,-999.0,-999.0 
2015-11-02,18:30:00,2.052,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.79,23.11,-999.0 
2015-11-02,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.047,-999.0,-999.0,-999.0 
2015-11-02,19:00:00,2.047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.98,23.22,-999.0 
2015-11-02,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.031,-999.0,-999.0,-999.0 
2015-11-02,20:00:00,2.031,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.88,23.58,-999.0 
2015-11-02,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.037,-999.0,-999.0,-999.0 
2015-11-02,21:00:00,2.037,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.68,23.79,-999.0 
2015-11-02,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.043,-999.0,-999.0,-999.0 
2015-11-02,22:00:00,2.043,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.81,23.79,-999.0 
2015-11-02,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.054,-999.0,-999.0,-999.0 
2015-11-02,23:00:00,2.054,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.93,23.9,-999.0 
2015-11-03,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.084,-999.0,-999.0,-999.0 
2015-11-03,00:00:00,2.084,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.78,23.88,-999.0 
2015-11-03,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.151,-999.0,-999.0,-999.0 
2015-11-03,01:00:00,2.151,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.77,23.98,-999.0 
2015-11-03,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.181,-999.0,-999.0,-999.0 
2015-11-03,02:00:00,2.181,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.83,23.95,-999.0 
2015-11-03,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.201,-999.0,-999.0,-999.0 
2015-11-03,03:00:00,2.201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.91,23.85,-999.0 
2015-11-03,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.221,-999.0,-999.0,-999.0 
2015-11-03,04:00:00,2.221,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.88,23.68,-999.0 
2015-11-03,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.266,-999.0,-999.0,-999.0 
2015-11-03,05:00:00,2.266,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.83,23.67,-999.0 
2015-11-03,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.308,-999.0,-999.0,-999.0 
2015-11-03,06:00:00,2.308,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.24,23.65,-999.0 
2015-11-03,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.357,-999.0,-999.0,-999.0 
2015-11-03,07:00:00,2.357,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.77,23.65,-999.0 
2015-11-03,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.374,-999.0,-999.0,-999.0 
2015-11-03,08:00:00,2.374,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.71,23.65,-999.0 
2015-11-03,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.342,-999.0,-999.0,-999.0 
2015-11-03,09:00:00,2.342,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.65,23.63,-999.0 
2015-11-03,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.299,-999.0,-999.0,-999.0 
2015-11-03,10:00:00,2.299,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.53,23.62,-999.0 
2015-11-03,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.261,-999.0,-999.0,-999.0 
2015-11-03,11:00:00,2.261,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.75,23.57,-999.0 
2015-11-03,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.253,-999.0,-999.0,-999.0 
2015-11-03,12:00:00,2.253,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.76,23.55,-999.0 
2015-11-03,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.204,-999.0,-999.0,-999.0 
2015-11-03,13:00:00,2.204,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.52,23.55,-999.0 
2015-11-03,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.158,-999.0,-999.0,-999.0 
2015-11-03,14:00:00,2.158,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.46,23.56,-999.0 
2015-11-03,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.098,-999.0,-999.0,-999.0 
2015-11-03,15:00:00,2.098,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.52,23.6,-999.0 
2015-11-03,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.053,-999.0,-999.0,-999.0 
2015-11-03,16:00:00,2.053,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.58,23.62,-999.0 
2015-11-03,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.018,-999.0,-999.0,-999.0 
2015-11-03,17:00:00,2.018,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.59,23.67,-999.0 
2015-11-03,18:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.998,-999.0,-999.0,-999.0 
2015-11-03,18:00:00,1.998,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.57,23.7,-999.0 
2015-11-03,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.974,-999.0,-999.0,-999.0 
2015-11-03,19:00:00,1.974,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.53,23.75,-999.0 
2015-11-03,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.97,-999.0,-999.0,-999.0 
2015-11-03,20:00:00,1.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.58,23.74,-999.0 
2015-11-03,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.97,-999.0,-999.0,-999.0 
2015-11-03,21:00:00,1.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.55,23.78,-999.0 
2015-11-03,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.986,-999.0,-999.0,-999.0 
2015-11-03,22:00:00,1.986,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.24,23.78,-999.0 
2015-11-03,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.011,-999.0,-999.0,-999.0 
2015-11-03,23:00:00,2.011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.52,23.77,-999.0 
2015-11-04,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.039,-999.0,-999.0,-999.0 
2015-11-04,00:00:00,2.039,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.71,23.84,-999.0 
2015-11-04,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.077,-999.0,-999.0,-999.0 
2015-11-04,01:00:00,2.077,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.52,24.28,-999.0 
2015-11-04,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.104,-999.0,-999.0,-999.0 
2015-11-04,02:00:00,2.104,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.4,24.47,-999.0 
2015-11-04,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.135,-999.0,-999.0,-999.0 
2015-11-04,03:00:00,2.135,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.53,24.11,-999.0 
2015-11-04,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.168,-999.0,-999.0,-999.0 
2015-11-04,04:00:00,2.168,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.57,23.99,-999.0 
2015-11-04,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.18,-999.0,-999.0,-999.0 
2015-11-04,05:00:00,2.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.6,23.91,-999.0 
2015-11-04,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.22,-999.0,-999.0,-999.0 
2015-11-04,06:00:00,2.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.19,23.97,-999.0 
2015-11-04,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.239,-999.0,-999.0,-999.0 
2015-11-04,07:00:00,2.239,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.56,23.86,-999.0 
2015-11-04,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.258,-999.0,-999.0,-999.0 
2015-11-04,08:00:00,2.258,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.54,23.8,-999.0 
2015-11-04,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.245,-999.0,-999.0,-999.0 
2015-11-04,09:00:00,2.245,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.48,23.78,-999.0 
2015-11-04,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.253,-999.0,-999.0,-999.0 
2015-11-04,10:00:00,2.253,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.19,23.8,-999.0 
2015-11-04,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.219,-999.0,-999.0,-999.0 
2015-11-04,11:00:00,2.219,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.6,23.79,-999.0 
2015-11-04,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.19,-999.0,-999.0,-999.0 
2015-11-04,12:00:00,2.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.53,23.81,-999.0 
2015-11-04,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.149,-999.0,-999.0,-999.0 
2015-11-04,13:00:00,2.149,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.41,23.77,-999.0 
2015-11-04,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.115,-999.0,-999.0,-999.0 
2015-11-04,14:00:00,2.115,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.4,23.77,-999.0 
2015-11-04,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.073,-999.0,-999.0,-999.0 
2015-11-04,15:00:00,2.073,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.66,23.75,-999.0 
2015-11-04,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.045,-999.0,-999.0,-999.0 
2015-11-04,16:00:00,2.045,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.91,-999.0,-999.0 
2015-11-04,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.996,-999.0,-999.0,-999.0 
2015-11-04,17:00:00,1.996,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.84,23.79,-999.0 
2015-11-04,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.963,-999.0,-999.0,-999.0 
2015-11-04,19:00:00,1.963,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.79,23.84,-999.0 
2015-11-04,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.991,-999.0,-999.0,-999.0 
2015-11-04,20:30:00,1.991,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.04,23.89,-999.0 
2015-11-04,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.959,-999.0,-999.0,-999.0 
2015-11-04,21:00:00,1.959,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.97,23.9,-999.0 
2015-11-04,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.973,-999.0,-999.0,-999.0 
2015-11-04,22:00:00,1.973,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.07,23.89,-999.0 
2015-11-04,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.011,-999.0,-999.0,-999.0 
2015-11-04,23:00:00,2.011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.09,23.89,-999.0 
2015-11-05,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.039,-999.0,-999.0,-999.0 
2015-11-05,00:00:00,2.039,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.57,23.95,-999.0 
